Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
152,154,128,96,0,0
176,158,134,130,6,34
176,152,134,116,0,-14
175,144,140,13,6,-103
172,99,131,47,-9,34
177,20,129,13,-2,-34
171,169,127,16,-2,3
169,165,126,28,-1,12
168,169,131,13,5,-15
165,151,132,13,1,0
163,148,131,33,-1,20
161,147,129,81,-2,48
165,141,129,79,0,-2
166,140,128,109,-1,30
166,150,125,115,-3,6
167,157,127,126,2,11
168,162,129,125,2,-1
167,166,129,130,0,5
163,174,92,129,-37,-1
166,178,92,137,0,8
163,179,90,127,-2,-10
165,176,128,131,38,4
161,177,138,133,10,2
160,172,128,130,-10,-3
164,166,131,109,3,-21
154,165,134,130,3,21
157,168,131,132,-3,2
151,165,131,151,0,19
157,166,127,100,-4,-51
159,167,123,100,-4,0
161,169,87,133,-36,33
168,168,95,132,8,-1
168,172,96,133,1,1
172,170,127,132,31,-1
173,171,134,133,7,1
172,172,134,132,0,-1
170,171,139,132,5,0
173,171,136,132,-3,0
173,173,135,91,-1,-41
171,174,124,90,-11,-1
176,176,132,117,8,27
174,171,137,123,5,6
175,172,135,121,-2,-2
173,166,132,120,-3,-1
173,160,132,121,0,1
170,164,131,76,-1,-45
171,156,129,120,-2,44
164,148,124,127,-5,7
168,144,126,132,2,5
168,149,127,111,1,-21
170,148,128,113,1,2
168,156,128,125,0,12
171,157,128,130,0,5
170,163,127,131,-1,1
169,175,128,135,1,4
169,179,128,132,0,-3
168,176,125,136,-3,4
167,176,124,135,-1,-1
167,178,123,135,-1,0
165,174,120,134,-3,-1
165,171,131,134,11,0
160,165,77,132,-54,-2
159,166,76,131,-1,-1
155,168,75,130,-1,-1
159,168,126,129,51,-1
162,169,81,128,-45,-1
164,170,123,129,42,1
167,173,132,132,9,3
171,173,129,130,-3,-2
173,175,102,129,-27,-1
173,174,130,130,28,1
174,174,130,128,0,-2
172,174,132,128,2,0
174,174,132,127,0,-1
174,171,134,123,2,-4
173,173,133,124,-1,1
172,172,135,123,2,-1
177,174,130,123,-5,0
175,170,132,125,2,2
173,170,129,128,-3,3
173,163,130,77,1,-51
168,162,127,76,-3,-1
167,153,128,72,1,-4
165,149,125,71,-3,-1
167,148,96,72,-29,1
168,151,95,119,-1,47
170,149,94,122,-1,3
171,154,94,128,0,6
170,163,125,124,31,-4
171,166,124,127,-1,3
171,178,123,130,-1,3
170,178,122,125,-1,-5
169,171,121,132,-1,7
167,175,120,134,-1,2
166,176,121,131,1,-3
162,174,130,129,9,-2
162,171,130,130,0,1
155,164,72,127,-58,-3
152,164,70,128,-2,1
150,165,69,128,-1,0
152,166,71,128,2,0
153,168,127,127,56,-1
155,169,120,129,-7,2
161,169,133,129,13,0
164,170,129,129,-4,0
169,171,132,130,3,1
173,172,132,130,0,0
174,173,134,130,2,0
174,174,129,91,-5,-39
173,174,126,90,-3,-1
173,174,126,88,0,-2
174,173,130,87,4,-1
175,173,125,86,-5,-1
177,172,126,84,1,-2
178,170,123,81,-3,-3
177,169,123,78,0,-3
174,161,125,74,2,-4
171,155,124,72,-1,-2
167,150,123,71,-1,-1
167,146,123,69,0,-2
