Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
48,121,67,8,0,0,65,18,FF,TO
42,45,60,15,-7,7,65,18,FF,TO
97,49,65,22,5,7,65,18,FF,TO
102,49,70,30,5,8,65,18,FF,TO
102,48,80,37,10,7,71,43,FF,FF
101,41,72,43,-8,6,71,43,FF,FF
139,46,69,51,-3,8,71,43,FF,FF
144,75,64,41,-5,-10,71,43,FF,FF
125,81,57,47,-7,6,52,55,FF,FF
73,83,53,54,-4,7,52,55,FF,FF
105,120,45,57,-8,3,52,55,FF,FF
87,140,54,65,9,8,52,55,FF,FF
83,136,58,64,4,-1,58,72,FF,FF
146,83,60,69,2,5,58,72,FF,FF
131,76,52,75,-8,6,58,72,FF,FF
132,82,62,82,10,7,58,72,FF,FF
115,112,67,86,5,4,70,81,FF,FF
160,141,67,76,0,-10,70,81,FF,FF
123,147,71,84,4,8,70,81,FF,FF
125,179,77,80,6,-4,70,81,FF,FF
150,171,83,74,6,-6,88,74,FF,FF
122,166,93,70,10,-4,88,74,FF,FF
82,170,91,73,-2,3,88,74,FF,FF
89,166,87,79,-4,6,88,74,FF,FF
118,166,81,85,-6,6,74,95,FF,FF
104,157,73,92,-8,7,74,95,FF,FF
166,159,69,99,-4,7,74,95,FF,FF
105,131,73,106,4,7,74,95,FF,FF
141,130,68,111,-5,5,59,117,FF,FF
143,117,64,115,-4,4,59,117,FF,FF
140,136,57,119,-7,4,59,117,FF,FF
134,165,47,126,-10,7,59,117,FF,FF
151,168,40,122,-7,-4,32,116,TO,FF
169,168,34,118,-6,-4,32,116,TO,FF
139,162,27,114,-7,-4,32,116,TO,FF
133,168,30,110,3,-4,32,116,TO,FF
141,163,35,107,5,-3,44,114,FF,FF
138,168,41,113,6,6,44,114,FF,FF
150,166,47,116,6,3,44,114,FF,FF
156,165,56,121,9,5,44,114,FF,FF
164,166,66,111,10,-10,78,104,FF,FF
177,164,75,105,9,-6,78,104,FF,FF
176,161,83,100,8,-5,78,104,FF,FF
172,164,91,103,8,3,78,104,FF,FF
177,165,98,108,7,5,106,104,FF,FF
176,163,104,112,6,4,106,104,FF,FF
171,160,109,103,5,-9,106,104,FF,FF
175,155,114,94,5,-9,106,104,FF,FF
166,146,119,87,5,-7,124,78,FF,FF
171,139,123,81,4,-6,124,78,FF,FF
173,137,126,77,3,-4,124,78,FF,FF
174,138,129,67,3,-10,124,78,FF,FF
173,134,131,68,2,1,121,72,FF,FF
173,135,124,71,-7,3,121,72,FF,FF
172,137,118,74,-6,3,121,72,FF,FF
171,139,113,78,-5,4,121,72,FF,FF
169,147,109,82,-4,4,100,89,FF,FF
168,152,99,87,-10,5,100,89,FF,FF
169,162,97,92,-2,5,100,89,FF,FF
170,173,96,98,-1,6,100,89,FF,FF
171,173,93,103,-3,5,88,110,FF,FF
171,167,90,108,-3,5,88,110,FF,FF
173,171,89,113,-1,5,88,110,FF,FF
170,174,83,118,-6,5,88,110,FF,FF
169,173,86,121,3,3,94,127,FF,HS
163,172,91,131,5,10,94,127,FF,HS
156,169,97,129,6,-2,94,127,FF,HS
146,169,102,129,5,0,94,127,FF,HS
138,169,92,131,-10,2,85,132,FF,HS
137,172,85,133,-7,2,85,132,FF,HS
134,173,80,134,-5,1,85,132,FF,HS
133,172,83,133,3,-1,85,132,FF,HS
135,172,87,133,4,0,95,132,FF,HS
138,172,92,132,5,-1,95,132,FF,HS
144,170,98,133,6,1,95,132,FF,HS
156,170,104,130,6,-3,95,132,FF,HS
165,171,109,129,5,-1,112,126,FF,HS
174,170,111,128,2,-1,112,126,FF,HS
173,170,113,126,2,-2,112,126,FF,HS
171,169,116,124,3,-2,112,126,FF,HS
176,167,119,124,3,0,124,123,FF,HS
173,147,122,118,3,-6,124,123,FF,HS
171,151,125,123,3,5,124,123,FF,HS
168,154,132,127,7,4,124,123,FF,HS
168,148,129,123,-3,-4,129,114,HS,FF
168,142,129,117,0,-6,129,114,HS,FF
170,137,131,111,2,-6,129,114,HS,FF
171,136,130,105,-1,-6,129,114,HS,FF
172,136,134,100,4,-5,137,106,HS,FF
172,140,137,104,3,4,137,106,HS,FF
171,140,138,107,1,3,137,106,HS,FF
171,148,139,116,1,9,137,106,HS,FF
170,155,138,111,-1,-5,136,114,HS,FF
169,164,137,109,-1,-2,136,114,HS,FF
170,172,137,117,0,8,136,114,HS,FF
170,175,135,120,-2,3,136,114,HS,FF
171,174,132,120,-3,0,131,115,HS,FF
172,172,131,118,-1,-2,131,115,HS,FF
172,167,131,114,0,-4,131,115,HS,FF
172,148,132,109,1,-5,131,115,HS,FF
170,170,132,102,0,-7,134,86,HS,FF
169,168,132,92,0,-10,134,86,HS,FF
166,169,136,81,4,-11,134,86,HS,FF
158,167,138,70,2,-11,134,86,HS,FF
151,167,136,60,-2,-10,125,47,FF,FF
151,167,130,51,-6,-9,125,47,FF,FF
134,166,122,43,-8,-8,125,47,FF,FF
139,13,112,35,-10,-8,125,47,FF,FF
108,10,103,29,-9,-6,88,21,FF,TO
50,10,94,25,-9,-4,88,21,FF,TO
35,11,84,16,-10,-9,88,21,FF,TO
27,10,73,16,-11,0,88,21,FF,TO
18,6,63,16,-10,0,50,16,FF,TO
9,7,54,16,-9,0,50,16,FF,TO
6,8,46,17,-8,1,50,16,FF,TO
7,7,38,17,-8,0,50,16,FF,TO
7,8,32,17,-6,0,27,18,TO,TO
8,8,27,18,-5,1,27,18,TO,TO
8,8,24,19,-3,1,27,18,TO,TO
10,7,15,17,-9,-2,27,18,TO,TO
